Filename,Variable name,Units,Variable reference,Index type key,Variable type key,Keyed value 
InternalHeatGains.cc,"""Zone Total Internal Convective Heating Energy""",Constant::Units::J,state.dataHeatBal->ZoneRpt(zoneNum).TotConvectiveGain,OutputProcessor::TimeStepType::Zone,OutputProcessor::StoreType::Sum,state.dataHeatBal->Zone(zoneNum).Name
InternalHeatGains.cc,"""Zone Total Internal Convective Heating Rate""",Constant::Units::W,state.dataHeatBal->ZoneRpt(zoneNum).TotConvectiveGainRate,OutputProcessor::TimeStepType::Zone,OutputProcessor::StoreType::Average,state.dataHeatBal->Zone(zoneNum).Name
InternalHeatGains.cc,"""Zone Total Internal Latent Gain Energy""",Constant::Units::J,state.dataHeatBal->ZoneRpt(zoneNum).TotLatentGain,OutputProcessor::TimeStepType::Zone,OutputProcessor::StoreType::Sum,state.dataHeatBal->Zone(zoneNum).Name
InternalHeatGains.cc,"""Zone Total Internal Latent Gain Rate""",Constant::Units::W,state.dataHeatBal->ZoneRpt(zoneNum).TotLatentGainRate,OutputProcessor::TimeStepType::Zone,OutputProcessor::StoreType::Average,state.dataHeatBal->Zone(zoneNum).Name
InternalHeatGains.cc,"""Zone Total Internal Total Heating Energy""",Constant::Units::J,state.dataHeatBal->ZoneRpt(zoneNum).TotTotalHeatGain,OutputProcessor::TimeStepType::Zone,OutputProcessor::StoreType::Sum,state.dataHeatBal->Zone(zoneNum).Name
InternalHeatGains.cc,"""Zone Total Internal Total Heating Rate""",Constant::Units::W,state.dataHeatBal->ZoneRpt(zoneNum).TotTotalHeatGainRate,OutputProcessor::TimeStepType::Zone,OutputProcessor::StoreType::Average,state.dataHeatBal->Zone(zoneNum).Name
InternalHeatGains.cc,"""Space Total Internal Radiant Heating Energy""",Constant::Units::J,state.dataHeatBal->spaceRpt(spaceNum).TotRadiantGain,OutputProcessor::TimeStepType::Zone,OutputProcessor::StoreType::Sum,state.dataHeatBal->space(spaceNum).Name
InternalHeatGains.cc,"""Space Total Internal Radiant Heating Rate""",Constant::Units::W,state.dataHeatBal->spaceRpt(spaceNum).TotRadiantGainRate,OutputProcessor::TimeStepType::Zone,OutputProcessor::StoreType::Average,state.dataHeatBal->space(spaceNum).Name
InternalHeatGains.cc,"""Space Total Internal Visible Radiation Heating Energy""",Constant::Units::J,state.dataHeatBal->spaceRpt(spaceNum).TotVisHeatGain,OutputProcessor::TimeStepType::Zone,OutputProcessor::StoreType::Sum,state.dataHeatBal->space(spaceNum).Name
InternalHeatGains.cc,"""Space Total Internal Visible Radiation Heating Rate""",Constant::Units::W,state.dataHeatBal->spaceRpt(spaceNum).TotVisHeatGainRate,OutputProcessor::TimeStepType::Zone,OutputProcessor::StoreType::Average,state.dataHeatBal->space(spaceNum).Name
InternalHeatGains.cc,"""Space Total Internal Convective Heating Energy""",Constant::Units::J,state.dataHeatBal->spaceRpt(spaceNum).TotConvectiveGain,OutputProcessor::TimeStepType::Zone,OutputProcessor::StoreType::Sum,state.dataHeatBal->space(spaceNum).Name
InternalHeatGains.cc,"""Space Total Internal Convective Heating Rate""",Constant::Units::W,state.dataHeatBal->spaceRpt(spaceNum).TotConvectiveGainRate,OutputProcessor::TimeStepType::Zone,OutputProcessor::StoreType::Average,state.dataHeatBal->space(spaceNum).Name
InternalHeatGains.cc,"""Space Total Internal Latent Gain Energy""",Constant::Units::J,state.dataHeatBal->spaceRpt(spaceNum).TotLatentGain,OutputProcessor::TimeStepType::Zone,OutputProcessor::StoreType::Sum,state.dataHeatBal->space(spaceNum).Name
InternalHeatGains.cc,"""Space Total Internal Latent Gain Rate""",Constant::Units::W,state.dataHeatBal->spaceRpt(spaceNum).TotLatentGainRate,OutputProcessor::TimeStepType::Zone,OutputProcessor::StoreType::Average,state.dataHeatBal->space(spaceNum).Name
InternalHeatGains.cc,"""Space Total Internal Total Heating Energy""",Constant::Units::J,state.dataHeatBal->spaceRpt(spaceNum).TotTotalHeatGain,OutputProcessor::TimeStepType::Zone,OutputProcessor::StoreType::Sum,state.dataHeatBal->space(spaceNum).Name
InternalHeatGains.cc,"""Space Total Internal Total Heating Rate""",Constant::Units::W,state.dataHeatBal->spaceRpt(spaceNum).TotTotalHeatGainRate,OutputProcessor::TimeStepType::Zone,OutputProcessor::StoreType::Average,state.dataHeatBal->space(spaceNum).Name
InternalHeatGains.cc,"""People Occupant Count""",Constant::Units::None,state.dataHeatBal->People(peopleNum).NumOcc,OutputProcessor::TimeStepType::Zone,OutputProcessor::StoreType::Average,state.dataHeatBal->People(peopleNum).Name
InternalHeatGains.cc,"""People Radiant Heating Energy""",Constant::Units::J,state.dataHeatBal->People(peopleNum).RadGainEnergy,OutputProcessor::TimeStepType::Zone,OutputProcessor::StoreType::Sum,state.dataHeatBal->People(peopleNum).Name
InternalHeatGains.cc,"""People Radiant Heating Rate""",Constant::Units::W,state.dataHeatBal->People(peopleNum).RadGainRate,OutputProcessor::TimeStepType::Zone,OutputProcessor::StoreType::Average,state.dataHeatBal->People(peopleNum).Name
InternalHeatGains.cc,"""People Convective Heating Energy""",Constant::Units::J,state.dataHeatBal->People(peopleNum).ConGainEnergy,OutputProcessor::TimeStepType::Zone,OutputProcessor::StoreType::Sum,state.dataHeatBal->People(peopleNum).Name
InternalHeatGains.cc,"""People Convective Heating Rate""",Constant::Units::W,state.dataHeatBal->People(peopleNum).ConGainRate,OutputProcessor::TimeStepType::Zone,OutputProcessor::StoreType::Average,state.dataHeatBal->People(peopleNum).Name
InternalHeatGains.cc,"""People Sensible Heating Energy""",Constant::Units::J,state.dataHeatBal->People(peopleNum).SenGainEnergy,OutputProcessor::TimeStepType::Zone,OutputProcessor::StoreType::Sum,state.dataHeatBal->People(peopleNum).Name
InternalHeatGains.cc,"""People Sensible Heating Rate""",Constant::Units::W,state.dataHeatBal->People(peopleNum).SenGainRate,OutputProcessor::TimeStepType::Zone,OutputProcessor::StoreType::Average,state.dataHeatBal->People(peopleNum).Name
InternalHeatGains.cc,"""People Latent Gain Energy""",Constant::Units::J,state.dataHeatBal->People(peopleNum).LatGainEnergy,OutputProcessor::TimeStepType::Zone,OutputProcessor::StoreType::Sum,state.dataHeatBal->People(peopleNum).Name
InternalHeatGains.cc,"""People Latent Gain Rate""",Constant::Units::W,state.dataHeatBal->People(peopleNum).LatGainRate,OutputProcessor::TimeStepType::Zone,OutputProcessor::StoreType::Average,state.dataHeatBal->People(peopleNum).Name
InternalHeatGains.cc,"""People Total Heating Energy""",Constant::Units::J,state.dataHeatBal->People(peopleNum).TotGainEnergy,OutputProcessor::TimeStepType::Zone,OutputProcessor::StoreType::Sum,state.dataHeatBal->People(peopleNum).Name
InternalHeatGains.cc,"""People Total Heating Rate""",Constant::Units::W,state.dataHeatBal->People(peopleNum).TotGainRate,OutputProcessor::TimeStepType::Zone,OutputProcessor::StoreType::Average,state.dataHeatBal->People(peopleNum).Name
InternalHeatGains.cc,"""People Air Temperature""",Constant::Units::C,state.dataHeatBal->People(peopleNum).TemperatureInZone,OutputProcessor::TimeStepType::Zone,OutputProcessor::StoreType::Average,state.dataHeatBal->People(peopleNum).Name
InternalHeatGains.cc,"""People Air Relative Humidity""",Constant::Units::Perc,state.dataHeatBal->People(peopleNum).RelativeHumidityInZone,OutputProcessor::TimeStepType::Zone,OutputProcessor::StoreType::Average,state.dataHeatBal->People(peopleNum).Name
InternalHeatGains.cc,"""Zone People Occupant Count""",Constant::Units::None,state.dataHeatBal->ZoneRpt(zoneNum).PeopleNumOcc,OutputProcessor::TimeStepType::Zone,OutputProcessor::StoreType::Average,state.dataHeatBal->Zone(zoneNum).Name
InternalHeatGains.cc,"""Zone People Radiant Heating Energy""",Constant::Units::J,state.dataHeatBal->ZoneRpt(zoneNum).PeopleRadGain,OutputProcessor::TimeStepType::Zone,OutputProcessor::StoreType::Sum,state.dataHeatBal->Zone(zoneNum).Name
InternalHeatGains.cc,"""Zone People Radiant Heating Rate""",Constant::Units::W,state.dataHeatBal->ZoneRpt(zoneNum).PeopleRadGainRate,OutputProcessor::TimeStepType::Zone,OutputProcessor::StoreType::Average,state.dataHeatBal->Zone(zoneNum).Name
InternalHeatGains.cc,"""Zone People Convective Heating Energy""",Constant::Units::J,state.dataHeatBal->ZoneRpt(zoneNum).PeopleConGain,OutputProcessor::TimeStepType::Zone,OutputProcessor::StoreType::Sum,state.dataHeatBal->Zone(zoneNum).Name
InternalHeatGains.cc,"""Zone People Convective Heating Rate""",Constant::Units::W,state.dataHeatBal->ZoneRpt(zoneNum).PeopleConGainRate,OutputProcessor::TimeStepType::Zone,OutputProcessor::StoreType::Average,state.dataHeatBal->Zone(zoneNum).Name
InternalHeatGains.cc,"""Zone People Sensible Heating Energy""",Constant::Units::J,state.dataHeatBal->ZoneRpt(zoneNum).PeopleSenGain,OutputProcessor::TimeStepType::Zone,OutputProcessor::StoreType::Sum,state.dataHeatBal->Zone(zoneNum).Name
InternalHeatGains.cc,"""Zone People Sensible Heating Rate""",Constant::Units::W,state.dataHeatBal->ZoneRpt(zoneNum).PeopleSenGainRate,OutputProcessor::TimeStepType::Zone,OutputProcessor::StoreType::Average,state.dataHeatBal->Zone(zoneNum).Name
InternalHeatGains.cc,"""Zone People Latent Gain Energy""",Constant::Units::J,state.dataHeatBal->ZoneRpt(zoneNum).PeopleLatGain,OutputProcessor::TimeStepType::Zone,OutputProcessor::StoreType::Sum,state.dataHeatBal->Zone(zoneNum).Name
InternalHeatGains.cc,"""Zone People Latent Gain Rate""",Constant::Units::W,state.dataHeatBal->ZoneRpt(zoneNum).PeopleLatGainRate,OutputProcessor::TimeStepType::Zone,OutputProcessor::StoreType::Average,state.dataHeatBal->Zone(zoneNum).Name
InternalHeatGains.cc,"""Zone People Total Heating Energy""",Constant::Units::J,state.dataHeatBal->ZoneRpt(zoneNum).PeopleTotGain,OutputProcessor::TimeStepType::Zone,OutputProcessor::StoreType::Sum,state.dataHeatBal->Zone(zoneNum).Name
InternalHeatGains.cc,"""Zone People Total Heating Rate""",Constant::Units::W,state.dataHeatBal->ZoneRpt(zoneNum).PeopleTotGainRate,OutputProcessor::TimeStepType::Zone,OutputProcessor::StoreType::Average,state.dataHeatBal->Zone(zoneNum).Name
InternalHeatGains.cc,"""Space People Occupant Count""",Constant::Units::None,state.dataHeatBal->spaceRpt(spaceNum).PeopleNumOcc,OutputProcessor::TimeStepType::Zone,OutputProcessor::StoreType::Average,state.dataHeatBal->space(spaceNum).Name
InternalHeatGains.cc,"""Space People Radiant Heating Energy""",Constant::Units::J,state.dataHeatBal->spaceRpt(spaceNum).PeopleRadGain,OutputProcessor::TimeStepType::Zone,OutputProcessor::StoreType::Sum,state.dataHeatBal->space(spaceNum).Name
InternalHeatGains.cc,"""Space People Radiant Heating Rate""",Constant::Units::W,state.dataHeatBal->spaceRpt(spaceNum).PeopleRadGainRate,OutputProcessor::TimeStepType::Zone,OutputProcessor::StoreType::Average,state.dataHeatBal->space(spaceNum).Name
InternalHeatGains.cc,"""Space People Convective Heating Energy""",Constant::Units::J,state.dataHeatBal->spaceRpt(spaceNum).PeopleConGain,OutputProcessor::TimeStepType::Zone,OutputProcessor::StoreType::Sum,state.dataHeatBal->space(spaceNum).Name
InternalHeatGains.cc,"""Space People Convective Heating Rate""",Constant::Units::W,state.dataHeatBal->spaceRpt(spaceNum).PeopleConGainRate,OutputProcessor::TimeStepType::Zone,OutputProcessor::StoreType::Average,state.dataHeatBal->space(spaceNum).Name
InternalHeatGains.cc,"""Space People Sensible Heating Energy""",Constant::Units::J,state.dataHeatBal->spaceRpt(spaceNum).PeopleSenGain,OutputProcessor::TimeStepType::Zone,OutputProcessor::StoreType::Sum,state.dataHeatBal->space(spaceNum).Name
InternalHeatGains.cc,"""Space People Sensible Heating Rate""",Constant::Units::W,state.dataHeatBal->spaceRpt(spaceNum).PeopleSenGainRate,OutputProcessor::TimeStepType::Zone,OutputProcessor::StoreType::Average,state.dataHeatBal->space(spaceNum).Name
InternalHeatGains.cc,"""Space People Latent Gain Energy""",Constant::Units::J,state.dataHeatBal->spaceRpt(spaceNum).PeopleLatGain,OutputProcessor::TimeStepType::Zone,OutputProcessor::StoreType::Sum,state.dataHeatBal->space(spaceNum).Name
InternalHeatGains.cc,"""Space People Latent Gain Rate""",Constant::Units::W,state.dataHeatBal->spaceRpt(spaceNum).PeopleLatGainRate,OutputProcessor::TimeStepType::Zone,OutputProcessor::StoreType::Average,state.dataHeatBal->space(spaceNum).Name
InternalHeatGains.cc,"""Space People Total Heating Energy""",Constant::Units::J,state.dataHeatBal->spaceRpt(spaceNum).PeopleTotGain,OutputProcessor::TimeStepType::Zone,OutputProcessor::StoreType::Sum,state.dataHeatBal->space(spaceNum).Name
InternalHeatGains.cc,"""Space People Total Heating Rate""",Constant::Units::W,state.dataHeatBal->spaceRpt(spaceNum).PeopleTotGainRate,OutputProcessor::TimeStepType::Zone,OutputProcessor::StoreType::Average,state.dataHeatBal->space(spaceNum).Name
InternalHeatGains.cc,"""Lights Electricity Rate""",Constant::Units::W,state.dataHeatBal->Lights(lightsNum).Power,OutputProcessor::TimeStepType::Zone,OutputProcessor::StoreType::Average,state.dataHeatBal->Lights(lightsNum).Name
InternalHeatGains.cc,"""Lights Radiant Heating Energy""",Constant::Units::J,state.dataHeatBal->Lights(lightsNum).RadGainEnergy,OutputProcessor::TimeStepType::Zone,OutputProcessor::StoreType::Sum,state.dataHeatBal->Lights(lightsNum).Name
InternalHeatGains.cc,"""Lights Radiant Heating Rate""",Constant::Units::W,state.dataHeatBal->Lights(lightsNum).RadGainRate,OutputProcessor::TimeStepType::Zone,OutputProcessor::StoreType::Average,state.dataHeatBal->Lights(lightsNum).Name
InternalHeatGains.cc,"""Lights Visible Radiation Heating Energy""",Constant::Units::J,state.dataHeatBal->Lights(lightsNum).VisGainEnergy,OutputProcessor::TimeStepType::Zone,OutputProcessor::StoreType::Sum,state.dataHeatBal->Lights(lightsNum).Name
InternalHeatGains.cc,"""Lights Visible Radiation Heating Rate""",Constant::Units::W,state.dataHeatBal->Lights(lightsNum).VisGainRate,OutputProcessor::TimeStepType::Zone,OutputProcessor::StoreType::Average,state.dataHeatBal->Lights(lightsNum).Name
InternalHeatGains.cc,"""Lights Convective Heating Energy""",Constant::Units::J,state.dataHeatBal->Lights(lightsNum).ConGainEnergy,OutputProcessor::TimeStepType::Zone,OutputProcessor::StoreType::Sum,state.dataHeatBal->Lights(lightsNum).Name
InternalHeatGains.cc,"""Lights Convective Heating Rate""",Constant::Units::W,state.dataHeatBal->Lights(lightsNum).ConGainRate,OutputProcessor::TimeStepType::Zone,OutputProcessor::StoreType::Average,state.dataHeatBal->Lights(lightsNum).Name
InternalHeatGains.cc,"""Lights Return Air Heating Energy""",Constant::Units::J,state.dataHeatBal->Lights(lightsNum).RetAirGainEnergy,OutputProcessor::TimeStepType::Zone,OutputProcessor::StoreType::Sum,state.dataHeatBal->Lights(lightsNum).Name
InternalHeatGains.cc,"""Lights Return Air Heating Rate""",Constant::Units::W,state.dataHeatBal->Lights(lightsNum).RetAirGainRate,OutputProcessor::TimeStepType::Zone,OutputProcessor::StoreType::Average,state.dataHeatBal->Lights(lightsNum).Name
InternalHeatGains.cc,"""Lights Total Heating Energy""",Constant::Units::J,state.dataHeatBal->Lights(lightsNum).TotGainEnergy,OutputProcessor::TimeStepType::Zone,OutputProcessor::StoreType::Sum,state.dataHeatBal->Lights(lightsNum).Name
InternalHeatGains.cc,"""Lights Total Heating Rate""",Constant::Units::W,state.dataHeatBal->Lights(lightsNum).TotGainRate,OutputProcessor::TimeStepType::Zone,OutputProcessor::StoreType::Average,state.dataHeatBal->Lights(lightsNum).Name
InternalHeatGains.cc,"""Lights Electricity Energy""",Constant::Units::J,state.dataHeatBal->Lights(lightsNum).Consumption,OutputProcessor::TimeStepType::Zone,OutputProcessor::StoreType::Sum,state.dataHeatBal->Lights(lightsNum).Name
InternalHeatGains.cc,"""Zone Lights Electricity Rate""",Constant::Units::W,state.dataHeatBal->ZoneRpt(zoneNum).LtsPower,OutputProcessor::TimeStepType::Zone,OutputProcessor::StoreType::Average,state.dataHeatBal->Zone(zoneNum).Name
InternalHeatGains.cc,"""Zone Lights Electricity Energy""",Constant::Units::J,state.dataHeatBal->ZoneRpt(zoneNum).LtsElecConsump,OutputProcessor::TimeStepType::Zone,OutputProcessor::StoreType::Sum,state.dataHeatBal->Zone(zoneNum).Name
InternalHeatGains.cc,"""Zone Lights Radiant Heating Energy""",Constant::Units::J,state.dataHeatBal->ZoneRpt(zoneNum).LtsRadGain,OutputProcessor::TimeStepType::Zone,OutputProcessor::StoreType::Sum,state.dataHeatBal->Zone(zoneNum).Name
InternalHeatGains.cc,"""Zone Lights Radiant Heating Rate""",Constant::Units::W,state.dataHeatBal->ZoneRpt(zoneNum).LtsRadGainRate,OutputProcessor::TimeStepType::Zone,OutputProcessor::StoreType::Average,state.dataHeatBal->Zone(zoneNum).Name
InternalHeatGains.cc,"""Zone Lights Visible Radiation Heating Energy""",Constant::Units::J,state.dataHeatBal->ZoneRpt(zoneNum).LtsVisGain,OutputProcessor::TimeStepType::Zone,OutputProcessor::StoreType::Sum,state.dataHeatBal->Zone(zoneNum).Name
InternalHeatGains.cc,"""Zone Lights Visible Radiation Heating Rate""",Constant::Units::W,state.dataHeatBal->ZoneRpt(zoneNum).LtsVisGainRate,OutputProcessor::TimeStepType::Zone,OutputProcessor::StoreType::Average,state.dataHeatBal->Zone(zoneNum).Name
InternalHeatGains.cc,"""Zone Lights Convective Heating Energy""",Constant::Units::J,state.dataHeatBal->ZoneRpt(zoneNum).LtsConGain,OutputProcessor::TimeStepType::Zone,OutputProcessor::StoreType::Sum,state.dataHeatBal->Zone(zoneNum).Name
InternalHeatGains.cc,"""Zone Lights Convective Heating Rate""",Constant::Units::W,state.dataHeatBal->ZoneRpt(zoneNum).LtsConGainRate,OutputProcessor::TimeStepType::Zone,OutputProcessor::StoreType::Average,state.dataHeatBal->Zone(zoneNum).Name
InternalHeatGains.cc,"""Zone Lights Return Air Heating Energy""",Constant::Units::J,state.dataHeatBal->ZoneRpt(zoneNum).LtsRetAirGain,OutputProcessor::TimeStepType::Zone,OutputProcessor::StoreType::Sum,state.dataHeatBal->Zone(zoneNum).Name
InternalHeatGains.cc,"""Zone Lights Return Air Heating Rate""",Constant::Units::W,state.dataHeatBal->ZoneRpt(zoneNum).LtsRetAirGainRate,OutputProcessor::TimeStepType::Zone,OutputProcessor::StoreType::Average,state.dataHeatBal->Zone(zoneNum).Name
InternalHeatGains.cc,"""Zone Lights Total Heating Energy""",Constant::Units::J,state.dataHeatBal->ZoneRpt(zoneNum).LtsTotGain,OutputProcessor::TimeStepType::Zone,OutputProcessor::StoreType::Sum,state.dataHeatBal->Zone(zoneNum).Name
InternalHeatGains.cc,"""Zone Lights Total Heating Rate""",Constant::Units::W,state.dataHeatBal->ZoneRpt(zoneNum).LtsTotGainRate,OutputProcessor::TimeStepType::Zone,OutputProcessor::StoreType::Average,state.dataHeatBal->Zone(zoneNum).Name
InternalHeatGains.cc,"""Space Lights Electricity Rate""",Constant::Units::W,state.dataHeatBal->spaceRpt(spaceNum).LtsPower,OutputProcessor::TimeStepType::Zone,OutputProcessor::StoreType::Average,state.dataHeatBal->space(spaceNum).Name
InternalHeatGains.cc,"""Space Lights Electricity Energy""",Constant::Units::J,state.dataHeatBal->spaceRpt(spaceNum).LtsElecConsump,OutputProcessor::TimeStepType::Zone,OutputProcessor::StoreType::Sum,state.dataHeatBal->space(spaceNum).Name
InternalHeatGains.cc,"""Space Lights Radiant Heating Energy""",Constant::Units::J,state.dataHeatBal->spaceRpt(spaceNum).LtsRadGain,OutputProcessor::TimeStepType::Zone,OutputProcessor::StoreType::Sum,state.dataHeatBal->space(spaceNum).Name
InternalHeatGains.cc,"""Space Lights Radiant Heating Rate""",Constant::Units::W,state.dataHeatBal->spaceRpt(spaceNum).LtsRadGainRate,OutputProcessor::TimeStepType::Zone,OutputProcessor::StoreType::Average,state.dataHeatBal->space(spaceNum).Name
InternalHeatGains.cc,"""Space Lights Visible Radiation Heating Energy""",Constant::Units::J,state.dataHeatBal->spaceRpt(spaceNum).LtsVisGain,OutputProcessor::TimeStepType::Zone,OutputProcessor::StoreType::Sum,state.dataHeatBal->space(spaceNum).Name
InternalHeatGains.cc,"""Space Lights Visible Radiation Heating Rate""",Constant::Units::W,state.dataHeatBal->spaceRpt(spaceNum).LtsVisGainRate,OutputProcessor::TimeStepType::Zone,OutputProcessor::StoreType::Average,state.dataHeatBal->space(spaceNum).Name
InternalHeatGains.cc,"""Space Lights Convective Heating Energy""",Constant::Units::J,state.dataHeatBal->spaceRpt(spaceNum).LtsConGain,OutputProcessor::TimeStepType::Zone,OutputProcessor::StoreType::Sum,state.dataHeatBal->space(spaceNum).Name
InternalHeatGains.cc,"""Space Lights Convective Heating Rate""",Constant::Units::W,state.dataHeatBal->spaceRpt(spaceNum).LtsConGainRate,OutputProcessor::TimeStepType::Zone,OutputProcessor::StoreType::Average,state.dataHeatBal->space(spaceNum).Name
InternalHeatGains.cc,"""Space Lights Return Air Heating Energy""",Constant::Units::J,state.dataHeatBal->spaceRpt(spaceNum).LtsRetAirGain,OutputProcessor::TimeStepType::Zone,OutputProcessor::StoreType::Sum,state.dataHeatBal->space(spaceNum).Name
InternalHeatGains.cc,"""Space Lights Return Air Heating Rate""",Constant::Units::W,state.dataHeatBal->spaceRpt(spaceNum).LtsRetAirGainRate,OutputProcessor::TimeStepType::Zone,OutputProcessor::StoreType::Average,state.dataHeatBal->space(spaceNum).Name
InternalHeatGains.cc,"""Space Lights Total Heating Energy""",Constant::Units::J,state.dataHeatBal->spaceRpt(spaceNum).LtsTotGain,OutputProcessor::TimeStepType::Zone,OutputProcessor::StoreType::Sum,state.dataHeatBal->space(spaceNum).Name
InternalHeatGains.cc,"""Space Lights Total Heating Rate""",Constant::Units::W,state.dataHeatBal->spaceRpt(spaceNum).LtsTotGainRate,OutputProcessor::TimeStepType::Zone,OutputProcessor::StoreType::Average,state.dataHeatBal->space(spaceNum).Name
InternalHeatGains.cc,"""Electric Equipment Electricity Rate""",Constant::Units::W,state.dataHeatBal->ZoneElectric(elecEqNum).Power,OutputProcessor::TimeStepType::Zone,OutputProcessor::StoreType::Average,state.dataHeatBal->ZoneElectric(elecEqNum).Name
InternalHeatGains.cc,"""Electric Equipment Electricity Energy""",Constant::Units::J,state.dataHeatBal->ZoneElectric(elecEqNum).Consumption,OutputProcessor::TimeStepType::Zone,OutputProcessor::StoreType::Sum,state.dataHeatBal->ZoneElectric(elecEqNum).Name
InternalHeatGains.cc,"""Electric Equipment Radiant Heating Energy""",Constant::Units::J,state.dataHeatBal->ZoneElectric(elecEqNum).RadGainEnergy,OutputProcessor::TimeStepType::Zone,OutputProcessor::StoreType::Sum,state.dataHeatBal->ZoneElectric(elecEqNum).Name
InternalHeatGains.cc,"""Electric Equipment Radiant Heating Rate""",Constant::Units::W,state.dataHeatBal->ZoneElectric(elecEqNum).RadGainRate,OutputProcessor::TimeStepType::Zone,OutputProcessor::StoreType::Average,state.dataHeatBal->ZoneElectric(elecEqNum).Name
InternalHeatGains.cc,"""Electric Equipment Convective Heating Energy""",Constant::Units::J,state.dataHeatBal->ZoneElectric(elecEqNum).ConGainEnergy,OutputProcessor::TimeStepType::Zone,OutputProcessor::StoreType::Sum,state.dataHeatBal->ZoneElectric(elecEqNum).Name
InternalHeatGains.cc,"""Electric Equipment Convective Heating Rate""",Constant::Units::W,state.dataHeatBal->ZoneElectric(elecEqNum).ConGainRate,OutputProcessor::TimeStepType::Zone,OutputProcessor::StoreType::Average,state.dataHeatBal->ZoneElectric(elecEqNum).Name
InternalHeatGains.cc,"""Electric Equipment Latent Gain Energy""",Constant::Units::J,state.dataHeatBal->ZoneElectric(elecEqNum).LatGainEnergy,OutputProcessor::TimeStepType::Zone,OutputProcessor::StoreType::Sum,state.dataHeatBal->ZoneElectric(elecEqNum).Name
InternalHeatGains.cc,"""Electric Equipment Latent Gain Rate""",Constant::Units::W,state.dataHeatBal->ZoneElectric(elecEqNum).LatGainRate,OutputProcessor::TimeStepType::Zone,OutputProcessor::StoreType::Average,state.dataHeatBal->ZoneElectric(elecEqNum).Name
InternalHeatGains.cc,"""Electric Equipment Lost Heat Energy""",Constant::Units::J,state.dataHeatBal->ZoneElectric(elecEqNum).LostEnergy,OutputProcessor::TimeStepType::Zone,OutputProcessor::StoreType::Sum,state.dataHeatBal->ZoneElectric(elecEqNum).Name
InternalHeatGains.cc,"""Electric Equipment Lost Heat Rate""",Constant::Units::W,state.dataHeatBal->ZoneElectric(elecEqNum).LostRate,OutputProcessor::TimeStepType::Zone,OutputProcessor::StoreType::Average,state.dataHeatBal->ZoneElectric(elecEqNum).Name
InternalHeatGains.cc,"""Electric Equipment Total Heating Energy""",Constant::Units::J,state.dataHeatBal->ZoneElectric(elecEqNum).TotGainEnergy,OutputProcessor::TimeStepType::Zone,OutputProcessor::StoreType::Sum,state.dataHeatBal->ZoneElectric(elecEqNum).Name
InternalHeatGains.cc,"""Electric Equipment Total Heating Rate""",Constant::Units::W,state.dataHeatBal->ZoneElectric(elecEqNum).TotGainRate,OutputProcessor::TimeStepType::Zone,OutputProcessor::StoreType::Average,state.dataHeatBal->ZoneElectric(elecEqNum).Name
InternalHeatGains.cc,"""Zone Electric Equipment Electricity Rate""",Constant::Units::W,state.dataHeatBal->ZoneRpt(zoneNum).ElecPower,OutputProcessor::TimeStepType::Zone,OutputProcessor::StoreType::Average,state.dataHeatBal->Zone(zoneNum).Name
InternalHeatGains.cc,"""Zone Electric Equipment Electricity Energy""",Constant::Units::J,state.dataHeatBal->ZoneRpt(zoneNum).ElecConsump,OutputProcessor::TimeStepType::Zone,OutputProcessor::StoreType::Sum,state.dataHeatBal->Zone(zoneNum).Name
InternalHeatGains.cc,"""Zone Electric Equipment Radiant Heating Energy""",Constant::Units::J,state.dataHeatBal->ZoneRpt(zoneNum).ElecRadGain,OutputProcessor::TimeStepType::Zone,OutputProcessor::StoreType::Sum,state.dataHeatBal->Zone(zoneNum).Name
InternalHeatGains.cc,"""Zone Electric Equipment Radiant Heating Rate""",Constant::Units::W,state.dataHeatBal->ZoneRpt(zoneNum).ElecRadGainRate,OutputProcessor::TimeStepType::Zone,OutputProcessor::StoreType::Average,state.dataHeatBal->Zone(zoneNum).Name
InternalHeatGains.cc,"""Zone Electric Equipment Convective Heating Energy""",Constant::Units::J,state.dataHeatBal->ZoneRpt(zoneNum).ElecConGain,OutputProcessor::TimeStepType::Zone,OutputProcessor::StoreType::Sum,state.dataHeatBal->Zone(zoneNum).Name
InternalHeatGains.cc,"""Zone Electric Equipment Convective Heating Rate""",Constant::Units::W,state.dataHeatBal->ZoneRpt(zoneNum).ElecConGainRate,OutputProcessor::TimeStepType::Zone,OutputProcessor::StoreType::Average,state.dataHeatBal->Zone(zoneNum).Name
InternalHeatGains.cc,"""Zone Electric Equipment Latent Gain Energy""",Constant::Units::J,state.dataHeatBal->ZoneRpt(zoneNum).ElecLatGain,OutputProcessor::TimeStepType::Zone,OutputProcessor::StoreType::Sum,state.dataHeatBal->Zone(zoneNum).Name
InternalHeatGains.cc,"""Zone Electric Equipment Latent Gain Rate""",Constant::Units::W,state.dataHeatBal->ZoneRpt(zoneNum).ElecLatGainRate,OutputProcessor::TimeStepType::Zone,OutputProcessor::StoreType::Average,state.dataHeatBal->Zone(zoneNum).Name
InternalHeatGains.cc,"""Zone Electric Equipment Lost Heat Energy""",Constant::Units::J,state.dataHeatBal->ZoneRpt(zoneNum).ElecLost,OutputProcessor::TimeStepType::Zone,OutputProcessor::StoreType::Sum,state.dataHeatBal->Zone(zoneNum).Name
